ParticipantID	HurricaneName	Rating	HurricaneGender	HurricaneAge
212	Cristobal	6	male	young
212	Dolly	6	female	old
212	Fay	6	female	old
212	Omar	6.5	male	young
212	Kyle	7	male	young
212	Laura	7	female	old
212	Hanna	5.5	female	young
212	Marco	7	male	young
213	Arthur	6.5	male	old
213	Bertha	6.5	female	old
213	Cristobal	5.5	male	young
213	Dolly	4.5	female	old
213	Fay	3.5	female	old
213	Omar	2.5	male	young
213	Kyle	4.5	male	young
213	Laura	3.5	female	old
213	Hanna	3	female	young
213	Marco	3.5	male	young
214	Arthur	5	male	old
214	Bertha	5	female	old
214	Cristobal	5	male	young
214	Dolly	4.5	female	old
214	Fay	5	female	old
214	Omar	5	male	young
214	Kyle	5	male	young
214	Laura	5	female	old
214	Hanna	4	female	young
214	Marco	5	male	young
215	Arthur	4	male	old
215	Bertha	4	female	old
215	Cristobal	4	male	young
215	Dolly	4	female	old
215	Fay	3.5	female	old
215	Omar	4.5	male	young
215	Kyle	4.5	male	young
215	Laura	4.5	female	old
215	Hanna	3.5	female	young
215	Marco	4.5	male	young
216	Arthur	6	male	old
216	Bertha	5	female	old
216	Cristobal	6	male	young
216	Dolly	5	female	old
216	Fay	5	female	old
216	Omar	5	male	young
216	Kyle	5	male	young
216	Laura	5	female	old
216	Hanna	6	female	young
216	Marco	5.5	male	young
217	Arthur	5	male	old
217	Bertha	4	female	old
217	Cristobal	4	male	young
217	Dolly	5	female	old
217	Fay	5	female	old
217	Omar	5	male	young
217	Kyle	4.5	male	young
217	Laura	4	female	old
217	Hanna	4	female	young
217	Marco	5	male	young
218	Arthur	5	male	old
218	Bertha	6.5	female	old
218	Cristobal	3.5	male	young
218	Dolly	3	female	old
218	Fay	5	female	old
218	Omar	5.5	male	young
218	Kyle	5	male	young
218	Laura	5	female	old
218	Hanna	3	female	young
218	Marco	4	male	young
219	Arthur	4	male	old
219	Bertha	3	female	old
219	Cristobal	1	male	young
219	Dolly	6	female	old
219	Fay	3	female	old
219	Omar	3	male	young
219	Kyle	7	male	young
219	Laura	2.5	female	old
219	Hanna	4.5	female	young
219	Marco	5.5	male	young
220	Arthur	5	male	old
220	Bertha	3	female	old
220	Cristobal	5	male	young
220	Dolly	5	female	old
220	Fay	4	female	old
220	Omar	4	male	young
220	Kyle	4	male	young
220	Laura	3	female	old
220	Hanna	5	female	young
220	Marco	4	male	young
221	Arthur	4	male	old
221	Bertha	4.5	female	old
221	Cristobal	4	male	young
221	Dolly	2	female	old
221	Fay	6	female	old
221	Omar	3	male	young
221	Kyle	5	male	young
221	Laura	3	female	old
221	Hanna	5	female	young
221	Marco	6	male	young
222	Arthur	4	male	old
222	Bertha	5	female	old
222	Cristobal	5	male	young
222	Dolly	5	female	old
222	Fay	5	female	old
222	Omar	7	male	young
222	Kyle	7	male	young
222	Laura	6	female	old
222	Hanna	6	female	young
222	Marco	6	male	young
223	Arthur	5	male	old
223	Bertha	4	female	old
223	Cristobal	6	male	young
223	Dolly	3	female	old
223	Fay	2	female	old
223	Omar	2.5	male	young
223	Kyle	3	male	young
223	Laura	4	female	old
223	Hanna	4	female	young
223	Marco	2.5	male	young
224	Arthur	4	male	old
224	Bertha	4	female	old
224	Cristobal	4.5	male	young
224	Dolly	3.5	female	old
224	Fay	2	female	old
224	Omar	5.5	male	young
224	Kyle	6	male	young
224	Laura	5.5	female	old
224	Hanna	6	female	young
224	Marco	4.5	male	young
225	Arthur	3.5	male	old
225	Bertha	6.5	female	old
225	Cristobal	4.5	male	young
225	Dolly	2	female	old
225	Fay	3.5	female	old
225	Omar	5	male	young
225	Kyle	3	male	young
225	Laura	3	female	old
225	Hanna	3.5	female	young
225	Marco	4.5	male	young
226	Arthur	3	male	old
226	Bertha	3.5	female	old
226	Cristobal	4.5	male	young
226	Dolly	4.5	female	old
226	Fay	2.5	female	old
226	Omar	4.5	male	young
226	Kyle	3.5	male	young
226	Laura	3.5	female	old
226	Hanna	3.5	female	young
226	Marco	4.5	male	young
227	Arthur	1	male	old
227	Bertha	5	female	old
227	Cristobal	4	male	young
227	Dolly	1	female	old
227	Fay	6	female	old
227	Omar	7	male	young
227	Kyle	7	male	young
227	Laura	4	female	old
227	Hanna	3	female	young
227	Marco	2	male	young
228	Arthur	5	male	old
228	Bertha	4	female	old
228	Cristobal	6	male	young
228	Dolly	5	female	old
228	Fay	5	female	old
228	Omar	4	male	young
228	Kyle	5	male	young
228	Laura	4	female	old
228	Hanna	5	female	young
228	Marco	5	male	young
229	Arthur	5	male	old
229	Bertha	5.5	female	old
229	Cristobal	4.5	male	young
229	Dolly	2.5	female	old
229	Fay	2.5	female	old
229	Omar	4.5	male	young
229	Kyle	3	male	young
229	Laura	3	female	old
229	Hanna	4	female	young
229	Marco	3.5	male	young
230	Arthur	4.5	male	old
230	Bertha	4.5	female	old
230	Cristobal	4.5	male	young
230	Dolly	3	female	old
230	Fay	3.5	female	old
230	Omar	4.5	male	young
230	Kyle	3.5	male	young
230	Laura	4.5	female	old
230	Hanna	4.5	female	young
230	Marco	4.5	male	young
231	Arthur	5	male	old
231	Bertha	3	female	old
231	Cristobal	4	male	young
231	Dolly	4.5	female	old
231	Fay	4	female	old
231	Omar	5	male	young
231	Kyle	3	male	young
231	Laura	4	female	old
231	Hanna	3	female	young
231	Marco	4	male	young
232	Arthur	5	male	old
232	Bertha	5	female	old
232	Cristobal	4	male	young
232	Dolly	7	female	old
232	Fay	2	female	old
232	Omar	6	male	young
232	Kyle	3	male	young
232	Laura	4	female	old
232	Hanna	5	female	young
232	Marco	7	male	young
233	Arthur	4	male	old
233	Bertha	5	female	old
233	Cristobal	3.5	male	young
233	Dolly	4	female	old
233	Fay	2.5	female	old
233	Omar	2.5	male	young
233	Kyle	4	male	young
233	Laura	2.5	female	old
233	Hanna	3	female	young
233	Marco	5	male	young
234	Arthur	5.5	male	old
234	Bertha	5.5	female	old
234	Cristobal	6.5	male	young
234	Dolly	5	female	old
234	Fay	5	female	old
234	Omar	5	male	young
234	Kyle	5	male	young
234	Laura	5	female	old
234	Hanna	4	female	young
234	Marco	5	male	young
235	Arthur	4	male	old
235	Bertha	1	female	old
235	Cristobal	2	male	young
235	Dolly	5	female	old
235	Fay	4	female	old
235	Omar	3	male	young
235	Kyle	6	male	young
235	Laura	2.5	female	old
235	Hanna	4.5	female	young
235	Marco	4	male	young
236	Arthur	3.5	male	old
236	Bertha	6.5	female	old
236	Cristobal	4	male	young
236	Dolly	3	female	old
236	Fay	6	female	old
236	Omar	4.5	male	young
236	Kyle	3	male	young
236	Laura	1	female	old
236	Hanna	1	female	young
236	Marco	5	male	young
237	Arthur	6	male	old
237	Bertha	6	female	old
237	Cristobal	7	male	young
237	Dolly	4	female	old
237	Fay	6	female	old
237	Omar	4	male	young
237	Kyle	6	male	young
237	Laura	6	female	old
237	Hanna	5	female	young
237	Marco	6.5	male	young
238	Arthur	4	male	old
238	Bertha	6	female	old
238	Cristobal	6	male	young
238	Dolly	2.5	female	old
238	Fay	2.5	female	old
238	Omar	6	male	young
238	Kyle	1	male	young
238	Laura	2.5	female	old
238	Hanna	4.5	female	young
238	Marco	3.5	male	young
239	Arthur	4	male	old
239	Bertha	4	female	old
239	Cristobal	5.5	male	young
239	Dolly	3.5	female	old
239	Fay	4	female	old
239	Omar	5	male	young
239	Kyle	4	male	young
239	Laura	4.5	female	old
239	Hanna	2.5	female	young
239	Marco	2	male	young
240	Arthur	4	male	old
240	Bertha	4	female	old
240	Cristobal	4	male	young
240	Dolly	4	female	old
240	Fay	4	female	old
240	Omar	4	male	young
240	Kyle	7	male	young
240	Laura	4	female	old
240	Hanna	4	female	young
240	Marco	4	male	young
241	Arthur	5	male	old
241	Bertha	7	female	old
241	Cristobal	7	male	young
241	Dolly	3	female	old
241	Fay	5	female	old
241	Omar	4	male	young
241	Kyle	2	male	young
241	Laura	3	female	old
241	Hanna	2	female	young
241	Marco	5	male	young
242	Arthur	3	male	old
242	Bertha	4	female	old
242	Cristobal	4	male	young
242	Dolly	3	female	old
242	Fay	4	female	old
242	Omar	5	male	young
242	Kyle	3	male	young
242	Laura	3	female	old
242	Hanna	3	female	young
242	Marco	5	male	young
243	Arthur	6	male	old
243	Bertha	5	female	old
243	Cristobal	4.5	male	young
243	Dolly	4	female	old
243	Fay	5.5	female	old
243	Omar	5	male	young
243	Kyle	7	male	young
243	Laura	6	female	old
243	Hanna	4	female	young
243	Marco	5	male	young
244	Arthur	4	male	old
244	Bertha	4	female	old
244	Cristobal	5	male	young
244	Dolly	3	female	old
244	Fay	4	female	old
244	Omar	5	male	young
244	Kyle	4	male	young
244	Laura	4	female	old
244	Hanna	4	female	young
244	Marco	4	male	young
245	Arthur	4	male	old
245	Bertha	3	female	old
245	Cristobal	6	male	young
245	Dolly	5	female	old
245	Fay	5	female	old
245	Omar	5	male	young
245	Kyle	5	male	young
245	Laura	4	female	old
245	Hanna	4	female	young
245	Marco	5	male	young
246	Arthur	4	male	old
246	Bertha	5	female	old
246	Cristobal	3	male	young
246	Dolly	2	female	old
246	Fay	3	female	old
246	Omar	6	male	young
246	Kyle	2	male	young
246	Laura	1.5	female	old
246	Hanna	3.5	female	young
246	Marco	5	male	young
247	Arthur	2.5	male	old
247	Bertha	3	female	old
247	Cristobal	3	male	young
247	Dolly	2	female	old
247	Fay	2.5	female	old
247	Omar	4.5	male	young
247	Kyle	2.5	male	young
247	Laura	2.5	female	old
247	Hanna	2.5	female	young
247	Marco	4.5	male	young
248	Arthur	6	male	old
248	Bertha	6	female	old
248	Cristobal	7	male	young
248	Dolly	3	female	old
248	Fay	1	female	old
248	Omar	2.5	male	young
248	Kyle	4	male	young
248	Laura	5	female	old
248	Hanna	5	female	young
248	Marco	4	male	young
249	Arthur	1	male	old
249	Bertha	2	female	old
249	Cristobal	3	male	young
249	Dolly	2	female	old
249	Fay	3	female	old
249	Omar	7	male	young
249	Kyle	5	male	young
249	Laura	6	female	old
249	Hanna	4	female	young
249	Marco	5	male	young
250	Arthur	4	male	old
250	Bertha	3	female	old
250	Cristobal	4.5	male	young
250	Dolly	3.5	female	old
250	Fay	3.5	female	old
250	Omar	4	male	young
250	Kyle	5	male	young
250	Laura	4	female	old
250	Hanna	4	female	young
250	Marco	3	male	young
251	Arthur	4.5	male	old
251	Bertha	6	female	old
251	Cristobal	7	male	young
251	Dolly	7	female	old
251	Fay	4	female	old
251	Omar	4.5	male	young
251	Kyle	2	male	young
251	Laura	2.5	female	old
251	Hanna	1	female	young
251	Marco	4	male	young
252	Arthur	5	male	old
252	Bertha	4	female	old
252	Cristobal	5.5	male	young
252	Dolly	4	female	old
252	Fay	5.5	female	old
252	Omar	4.5	male	young
252	Kyle	6	male	young
252	Laura	4	female	old
252	Hanna	5.5	female	young
252	Marco	5	male	young
253	Arthur	6.5	male	old
253	Bertha	4.5	female	old
253	Cristobal	4.5	male	young
253	Dolly	5	female	old
253	Fay	5.5	female	old
253	Omar	6.5	male	young
253	Kyle	6.5	male	young
253	Laura	4	female	old
253	Hanna	5	female	young
253	Marco	4.5	male	young
254	Arthur	4	male	old
254	Bertha	4	female	old
254	Cristobal	5	male	young
254	Dolly	3	female	old
254	Fay	3	female	old
254	Omar	5	male	young
254	Kyle	4	male	young
254	Laura	4	female	old
254	Hanna	4	female	young
254	Marco	4	male	young
255	Arthur	5	male	old
255	Bertha	4.5	female	old
255	Cristobal	5	male	young
255	Dolly	5	female	old
255	Fay	4	female	old
255	Omar	4.5	male	young
255	Kyle	5	male	young
255	Laura	3.5	female	old
255	Hanna	5.5	female	young
255	Marco	5.5	male	young
256	Arthur	6.5	male	old
256	Bertha	5	female	old
256	Cristobal	4.5	male	young
256	Dolly	2.5	female	old
256	Fay	5.5	female	old
256	Omar	4.5	male	young
256	Kyle	2.5	male	young
256	Laura	1.5	female	old
256	Hanna	3	female	young
256	Marco	4	male	young
257	Arthur	5	male	old
257	Bertha	7	female	old
257	Cristobal	4.5	male	young
257	Dolly	2.5	female	old
257	Fay	3.5	female	old
257	Omar	6.5	male	young
257	Kyle	6	male	young
257	Laura	3	female	old
257	Hanna	4	female	young
257	Marco	1.5	male	young
258	Arthur	5	male	old
258	Bertha	4	female	old
258	Cristobal	5	male	young
258	Dolly	4	female	old
258	Fay	5	female	old
258	Omar	5	male	young
258	Kyle	6	male	young
258	Laura	3.5	female	old
258	Hanna	5	female	young
258	Marco	5	male	young
259	Arthur	7	male	old
259	Bertha	2	female	old
259	Cristobal	6	male	young
259	Dolly	5	female	old
259	Fay	1	female	old
259	Omar	4	male	young
259	Kyle	4	male	young
259	Laura	6	female	old
259	Hanna	5	female	young
259	Marco	2	male	young
260	Arthur	6	male	old
260	Bertha	6	female	old
260	Cristobal	6	male	young
260	Dolly	5	female	old
260	Fay	5.5	female	old
260	Omar	6.5	male	young
260	Kyle	6.5	male	young
260	Laura	5.5	female	old
260	Hanna	5.5	female	young
260	Marco	6.5	male	young
261	Arthur	2.5	male	old
261	Bertha	2	female	old
261	Cristobal	2.5	male	young
261	Dolly	5.5	female	old
261	Fay	2	female	old
261	Omar	4	male	young
261	Kyle	3.5	male	young
261	Laura	1.5	female	old
261	Hanna	1	female	young
261	Marco	3.5	male	young
262	Arthur	4	male	old
262	Bertha	7	female	old
262	Cristobal	3	male	young
262	Dolly	3	female	old
262	Fay	2	female	old
262	Omar	5	male	young
262	Kyle	5	male	young
262	Laura	2	female	old
262	Hanna	1	female	young
262	Marco	1	male	young
263	Arthur	3.5	male	old
263	Bertha	4	female	old
263	Cristobal	2	male	young
263	Dolly	1	female	old
263	Fay	2.5	female	old
263	Omar	4	male	young
263	Kyle	6.5	male	young
263	Laura	5.5	female	old
263	Hanna	5.5	female	young
263	Marco	4	male	young
264	Arthur	5	male	old
264	Bertha	3.5	female	old
264	Cristobal	4	male	young
264	Dolly	3.5	female	old
264	Fay	3.5	female	old
264	Omar	5	male	young
264	Kyle	4.5	male	young
264	Laura	4	female	old
264	Hanna	5	female	young
264	Marco	4.5	male	young
265	Arthur	5	male	old
265	Bertha	4	female	old
265	Cristobal	2	male	young
265	Dolly	3	female	old
265	Fay	4	female	old
265	Omar	4	male	young
265	Kyle	5	male	young
265	Laura	3	female	old
265	Hanna	3	female	young
265	Marco	5	male	young
266	Arthur	3.5	male	old
266	Bertha	4.5	female	old
266	Cristobal	4	male	young
266	Dolly	3	female	old
266	Fay	4	female	old
266	Omar	3	male	young
266	Kyle	5	male	young
266	Laura	3.5	female	old
266	Hanna	2.5	female	young
266	Marco	5.5	male	young
267	Arthur	5	male	old
267	Bertha	4	female	old
267	Cristobal	6	male	young
267	Dolly	2	female	old
267	Fay	5	female	old
267	Omar	3	male	young
267	Kyle	4	male	young
267	Laura	4	female	old
267	Hanna	2	female	young
267	Marco	3	male	young
268	Arthur	4.5	male	old
268	Bertha	4.5	female	old
268	Cristobal	4.5	male	young
268	Dolly	5	female	old
268	Fay	3.5	female	old
268	Omar	4	male	young
268	Kyle	5	male	young
268	Laura	3	female	old
268	Hanna	4	female	young
268	Marco	6	male	young
269	Arthur	7	male	old
269	Bertha	5.5	female	old
269	Cristobal	3	male	young
269	Dolly	2.5	female	old
269	Fay	4.5	female	old
269	Omar	4.5	male	young
269	Kyle	6	male	young
269	Laura	5	female	old
269	Hanna	3	female	young
269	Marco	3.5	male	young
270	Arthur	4	male	old
270	Bertha	5	female	old
270	Cristobal	4	male	young
270	Dolly	4.5	female	old
270	Fay	3	female	old
270	Omar	6	male	young
270	Kyle	5	male	young
270	Laura	5	female	old
270	Hanna	3	female	young
270	Marco	6	male	young
271	Arthur	4.5	male	old
271	Bertha	6.5	female	old
271	Cristobal	5.5	male	young
271	Dolly	4	female	old
271	Fay	3.5	female	old
271	Omar	4.5	male	young
271	Kyle	5.5	male	young
271	Laura	3	female	old
271	Hanna	3.5	female	young
271	Marco	4	male	young
272	Arthur	5.5	male	old
272	Bertha	5.5	female	old
272	Cristobal	6	male	young
272	Dolly	3.5	female	old
272	Fay	4	female	old
272	Omar	5.5	male	young
272	Kyle	5	male	young
272	Laura	4	female	old
272	Hanna	5	female	young
272	Marco	4	male	young
273	Arthur	5	male	old
273	Bertha	4	female	old
273	Cristobal	5	male	young
273	Dolly	3	female	old
273	Fay	3	female	old
273	Omar	4	male	young
273	Kyle	4	male	young
273	Laura	3.5	female	old
273	Hanna	4	female	young
273	Marco	4	male	young
274	Arthur	4	male	old
274	Bertha	4.5	female	old
274	Cristobal	4	male	young
274	Dolly	2	female	old
274	Fay	6.5	female	old
274	Omar	5	male	young
274	Kyle	4	male	young
274	Laura	3	female	old
274	Hanna	2	female	young
274	Marco	5	male	young
275	Arthur	4	male	old
275	Bertha	5	female	old
275	Cristobal	4	male	young
275	Dolly	5	female	old
275	Fay	2	female	old
275	Omar	5	male	young
275	Kyle	5	male	young
275	Laura	3.5	female	old
275	Hanna	3.5	female	young
275	Marco	4	male	young
276	Arthur	3.5	male	old
276	Bertha	3	female	old
276	Cristobal	2	male	young
276	Dolly	1	female	old
276	Fay	4	female	old
276	Omar	5.5	male	young
276	Kyle	3	male	young
276	Laura	2	female	old
276	Hanna	5	female	young
276	Marco	6.5	male	young
277	Arthur	2.5	male	old
277	Bertha	5	female	old
277	Cristobal	3.5	male	young
277	Dolly	2.5	female	old
277	Fay	3	female	old
277	Omar	5	male	young
277	Kyle	3.5	male	young
277	Laura	1.5	female	old
277	Hanna	2	female	young
277	Marco	4.5	male	young
278	Arthur	5.5	male	old
278	Bertha	4	female	old
278	Cristobal	6	male	young
278	Dolly	2.5	female	old
278	Fay	3.5	female	old
278	Omar	3	male	young
278	Kyle	4.5	male	young
278	Laura	4	female	old
278	Hanna	4.5	female	young
278	Marco	6	male	young
279	Arthur	5.5	male	old
279	Bertha	3.5	female	old
279	Cristobal	5	male	young
279	Dolly	1	female	old
279	Fay	3.5	female	old
279	Omar	3.5	male	young
279	Kyle	1.5	male	young
279	Laura	2.5	female	old
279	Hanna	5.5	female	young
279	Marco	6.5	male	young
280	Arthur	6.5	male	old
280	Bertha	5.5	female	old
280	Cristobal	5	male	young
280	Dolly	2.5	female	old
280	Fay	5.5	female	old
280	Omar	4.5	male	young
280	Kyle	4.5	male	young
280	Laura	2.5	female	old
280	Hanna	3.5	female	young
280	Marco	4	male	young
281	Arthur	5	male	old
281	Bertha	5	female	old
281	Cristobal	6	male	young
281	Dolly	5	female	old
281	Fay	4	female	old
281	Omar	6	male	young
281	Kyle	7	male	young
281	Laura	6	female	old
281	Hanna	6	female	young
281	Marco	7	male	young
282	Arthur	4	male	old
282	Bertha	2	female	old
282	Cristobal	5	male	young
282	Dolly	3	female	old
282	Fay	1	female	old
282	Omar	2	male	young
282	Kyle	6	male	young
282	Laura	7	female	old
282	Hanna	4	female	young
282	Marco	5	male	young
283	Arthur	4.5	male	old
283	Bertha	6	female	old
283	Cristobal	6.5	male	young
283	Dolly	2	female	old
283	Fay	3.5	female	old
283	Omar	4	male	young
283	Kyle	3	male	young
283	Laura	3	female	old
283	Hanna	3.5	female	young
283	Marco	4.5	male	young
284	Arthur	5.5	male	old
284	Bertha	2	female	old
284	Cristobal	5.5	male	young
284	Dolly	2.5	female	old
284	Fay	1.5	female	old
284	Omar	4	male	young
284	Kyle	4.5	male	young
284	Laura	7	female	old
284	Hanna	3.5	female	young
284	Marco	2.5	male	young
285	Arthur	4	male	old
285	Bertha	5	female	old
285	Cristobal	4	male	young
285	Dolly	1	female	old
285	Fay	1.5	female	old
285	Omar	2.5	male	young
285	Kyle	6.5	male	young
285	Laura	2	female	old
285	Hanna	5	female	young
285	Marco	3	male	young
286	Arthur	3.5	male	old
286	Bertha	5	female	old
286	Cristobal	5.5	male	young
286	Dolly	2.5	female	old
286	Fay	3	female	old
286	Omar	4	male	young
286	Kyle	6	male	young
286	Laura	4.5	female	old
286	Hanna	3.5	female	young
286	Marco	4.5	male	young
287	Arthur	7	male	old
287	Bertha	4	female	old
287	Cristobal	4	male	young
287	Dolly	3	female	old
287	Fay	2.5	female	old
287	Omar	2	male	young
287	Kyle	2	male	young
287	Laura	1.5	female	old
287	Hanna	3	female	young
287	Marco	4.5	male	young
288	Arthur	7	male	old
288	Bertha	5	female	old
288	Cristobal	5	male	young
288	Dolly	3.5	female	old
288	Fay	5	female	old
288	Omar	5.5	male	young
288	Kyle	5.5	male	young
288	Laura	5	female	old
288	Hanna	5	female	young
288	Marco	6.5	male	young
289	Arthur	7	male	old
289	Bertha	5.5	female	old
289	Cristobal	6.5	male	young
289	Dolly	3.5	female	old
289	Fay	2	female	old
289	Omar	6.5	male	young
289	Kyle	3.5	male	young
289	Laura	6	female	old
289	Hanna	1.5	female	young
289	Marco	1	male	young
290	Arthur	6	male	old
290	Bertha	2.5	female	old
290	Cristobal	3.5	male	young
290	Dolly	3.5	female	old
290	Fay	5	female	old
290	Omar	4.5	male	young
290	Kyle	7	male	young
290	Laura	5	female	old
290	Hanna	6	female	young
290	Marco	5	male	young
291	Arthur	6	male	old
291	Bertha	6.5	female	old
291	Cristobal	7	male	young
291	Dolly	6.5	female	old
291	Fay	5	female	old
291	Omar	6	male	young
291	Kyle	5	male	young
291	Laura	2.5	female	old
291	Hanna	3.5	female	young
291	Marco	6	male	young
292	Arthur	5	male	old
292	Bertha	2	female	old
292	Cristobal	6	male	young
292	Dolly	3	female	old
292	Fay	4	female	old
292	Omar	5	male	young
292	Kyle	3	male	young
292	Laura	4	female	old
292	Hanna	4	female	young
292	Marco	4	male	young
293	Arthur	6	male	old
293	Bertha	4	female	old
293	Cristobal	5	male	young
293	Dolly	3	female	old
293	Fay	6	female	old
293	Omar	5	male	young
293	Kyle	6	male	young
293	Laura	4	female	old
293	Hanna	4	female	young
293	Marco	5	male	young
294	Arthur	4	male	old
294	Bertha	5	female	old
294	Cristobal	3	male	young
294	Dolly	2	female	old
294	Fay	3	female	old
294	Omar	5	male	young
294	Kyle	5	male	young
294	Laura	4	female	old
294	Hanna	2	female	young
294	Marco	5	male	young
295	Arthur	4	male	old
295	Bertha	2	female	old
295	Cristobal	4	male	young
295	Dolly	3	female	old
295	Fay	2.5	female	old
295	Omar	6	male	young
295	Kyle	3	male	young
295	Laura	3.5	female	old
295	Hanna	5	female	young
295	Marco	4.5	male	young
296	Arthur	6	male	old
296	Bertha	5	female	old
296	Cristobal	6.5	male	young
296	Dolly	3.5	female	old
296	Fay	4	female	old
296	Omar	4.5	male	young
296	Kyle	5	male	young
296	Laura	4	female	old
296	Hanna	5	female	young
296	Marco	5.5	male	young
297	Arthur	3	male	old
297	Bertha	2	female	old
297	Cristobal	4.5	male	young
297	Dolly	1	female	old
297	Fay	1	female	old
297	Omar	3	male	young
297	Kyle	2.5	male	young
297	Laura	3	female	old
297	Hanna	2	female	young
297	Marco	3	male	young
298	Arthur	5	male	old
298	Bertha	2.5	female	old
298	Cristobal	5	male	young
298	Dolly	2.5	female	old
298	Fay	4.5	female	old
298	Omar	5.5	male	young
298	Kyle	3	male	young
298	Laura	5.5	female	old
298	Hanna	2	female	young
298	Marco	5	male	young
299	Arthur	3	male	old
299	Bertha	2.5	female	old
299	Cristobal	5.5	male	young
299	Dolly	1	female	old
299	Fay	3.5	female	old
299	Omar	5.5	male	young
299	Kyle	1	male	young
299	Laura	3.5	female	old
299	Hanna	4.5	female	young
299	Marco	6	male	young
300	Arthur	2	male	old
300	Bertha	1	female	old
300	Cristobal	4	male	young
300	Dolly	4	female	old
300	Fay	4	female	old
300	Omar	7	male	young
300	Kyle	6	male	young
300	Laura	4	female	old
300	Hanna	3	female	young
300	Marco	4	male	young
301	Arthur	4	male	old
301	Bertha	2	female	old
301	Cristobal	4	male	young
301	Dolly	3	female	old
301	Fay	5	female	old
301	Omar	6	male	young
301	Kyle	5	male	young
301	Laura	4	female	old
301	Hanna	3	female	young
301	Marco	5	male	young
302	Arthur	3	male	old
302	Bertha	5.5	female	old
302	Cristobal	6.5	male	young
302	Dolly	2	female	old
302	Fay	5	female	old
302	Omar	5.5	male	young
302	Kyle	5	male	young
302	Laura	2	female	old
302	Hanna	3.5	female	young
302	Marco	4	male	young
303	Arthur	7	male	old
303	Bertha	6	female	old
303	Cristobal	5	male	young
303	Dolly	6	female	old
303	Fay	1	female	old
303	Omar	5	male	young
303	Kyle	4	male	young
303	Laura	2	female	old
303	Hanna	3	female	young
303	Marco	4	male	young
304	Arthur	5	male	old
304	Bertha	5	female	old
304	Cristobal	6	male	young
304	Dolly	4	female	old
304	Fay	5	female	old
304	Omar	7	male	young
304	Kyle	6	male	young
304	Laura	5	female	old
304	Hanna	4	female	young
304	Marco	6	male	young
305	Arthur	5	male	old
305	Bertha	3	female	old
305	Cristobal	6	male	young
305	Dolly	4	female	old
305	Fay	5	female	old
305	Omar	6	male	young
305	Kyle	4	male	young
305	Laura	3	female	old
305	Hanna	4	female	young
305	Marco	5	male	young
306	Arthur	2.5	male	old
306	Bertha	1	female	old
306	Cristobal	2	male	young
306	Dolly	2	female	old
306	Fay	3	female	old
306	Omar	7	male	young
306	Kyle	4	male	young
306	Laura	4	female	old
306	Hanna	4	female	young
306	Marco	6	male	young
307	Arthur	5	male	old
307	Bertha	5.5	female	old
307	Cristobal	6	male	young
307	Dolly	2	female	old
307	Fay	1	female	old
307	Omar	7	male	young
307	Kyle	2	male	young
307	Laura	3	female	old
307	Hanna	3	female	young
307	Marco	3.5	male	young
308	Arthur	7	male	old
308	Bertha	3	female	old
308	Cristobal	5	male	young
308	Dolly	4	female	old
308	Fay	5	female	old
308	Omar	6	male	young
308	Kyle	7	male	young
308	Laura	5	female	old
308	Hanna	4	female	young
308	Marco	3	male	young
309	Arthur	7	male	old
309	Bertha	3	female	old
309	Cristobal	4	male	young
309	Dolly	3	female	old
309	Fay	5	female	old
309	Omar	6	male	young
309	Kyle	4.5	male	young
309	Laura	2	female	old
309	Hanna	5	female	young
309	Marco	4	male	young
310	Arthur	5	male	old
310	Bertha	5	female	old
310	Cristobal	4	male	young
310	Dolly	2	female	old
310	Fay	4	female	old
310	Omar	6	male	young
310	Kyle	6	male	young
310	Laura	3	female	old
310	Hanna	4	female	young
310	Marco	5	male	young
311	Arthur	3	male	old
311	Bertha	5	female	old
311	Cristobal	6.5	male	young
311	Dolly	2.5	female	old
311	Fay	3.5	female	old
311	Omar	5.5	male	young
311	Kyle	5.5	male	young
311	Laura	3.5	female	old
311	Hanna	4	female	young
311	Marco	5	male	young
312	Arthur	4	male	old
312	Bertha	5.5	female	old
312	Cristobal	6	male	young
312	Dolly	3.5	female	old
312	Fay	2	female	old
312	Omar	7	male	young
312	Kyle	5	male	young
312	Laura	4	female	old
312	Hanna	4	female	young
312	Marco	5	male	young
313	Arthur	5	male	old
313	Bertha	5	female	old
313	Cristobal	5	male	young
313	Dolly	4	female	old
313	Fay	4	female	old
313	Omar	6	male	young
313	Kyle	6	male	young
313	Laura	4	female	old
313	Hanna	3	female	young
313	Marco	6	male	young
314	Arthur	4	male	old
314	Bertha	6	female	old
314	Cristobal	5	male	young
314	Dolly	2.5	female	old
314	Fay	3	female	old
314	Omar	4.5	male	young
314	Kyle	4.5	male	young
314	Laura	2.5	female	old
314	Hanna	1	female	young
314	Marco	4.5	male	young
315	Arthur	3	male	old
315	Bertha	6	female	old
315	Cristobal	4	male	young
315	Dolly	3	female	old
315	Fay	1.5	female	old
315	Omar	7	male	young
315	Kyle	3	male	young
315	Laura	1	female	old
315	Hanna	2	female	young
315	Marco	4	male	young
316	Arthur	6	male	old
316	Bertha	5	female	old
316	Cristobal	7	male	young
316	Dolly	1.5	female	old
316	Fay	3	female	old
316	Omar	2	male	young
316	Kyle	4	male	young
316	Laura	2.5	female	old
316	Hanna	4.5	female	young
316	Marco	6	male	young
317	Arthur	7	male	old
317	Bertha	5	female	old
317	Cristobal	6	male	young
