GameNum,PlayerID,GroupID,Date,Level,Wave,Funds,Health,Location,TurretType,Upgrade,Medicine,Virus,Count,Shot,Destroyed
349,test,test,9/28/2020 11:11,2B,5,650,3,3,Square,2,Med R,purple,55,65,19
350,test,test,9/28/2020 11:13,2,1,300,3,1,Round,0,Med R,purple,20,6,4
350,test,test,9/28/2020 11:13,2,1,300,3,1,Square,0,Med B,purple,20,3,1
350,test,test,9/28/2020 11:13,2,1,300,3,2,Round,0,Med R,purple,20,11,7
350,test,test,9/28/2020 11:13,2,1,300,3,2,Square,0,Med B,purple,20,12,8
350,test,test,9/28/2020 11:13,2,2,360,3,1,Round,0,Med R,purple,20,12,7
350,test,test,9/28/2020 11:13,2,2,360,3,1,Square,0,Med B,purple,20,11,6
350,test,test,9/28/2020 11:13,2,2,360,3,2,Round,0,Med R,purple,20,24,16
350,test,test,9/28/2020 11:13,2,2,360,3,2,Square,0,Med B,purple,20,23,11
350,test,test,9/28/2020 11:13,2,3,450,3,1,Round,0,Med R,purple,30,21,15
350,test,test,9/28/2020 11:13,2,3,450,3,1,Square,0,Med B,purple,30,17,8
350,test,test,9/28/2020 11:13,2,3,450,3,2,Round,0,Med R,purple,30,39,29
350,test,test,9/28/2020 11:13,2,3,450,3,2,Square,0,Med B,purple,30,36,18
350,test,test,9/28/2020 11:13,2,4,555,3,1,Round,0,Med R,purple,35,30,22
350,test,test,9/28/2020 11:13,2,4,555,3,1,Square,0,Med B,purple,35,21,11
350,test,test,9/28/2020 11:13,2,4,555,3,2,Round,0,Med R,purple,35,52,40
350,test,test,9/28/2020 11:13,2,4,555,3,2,Square,0,Med B,purple,35,52,32
350,test,test,9/28/2020 11:13,2,5,720,3,1,Round,0,Med R,purple,55,48,37
350,test,test,9/28/2020 11:13,2,5,720,3,1,Square,0,Med B,purple,55,29,18
350,test,test,9/28/2020 11:13,2,5,720,3,2,Round,0,Med R,purple,55,75,57
350,test,test,9/28/2020 11:13,2,5,720,3,2,Square,0,Med B,purple,55,77,48
351,Stevi,MA376I2,9/28/2020 15:27,1,1,160,3,1,Round,0,Med R,red,30,20,15
351,Stevi,MA376I2,9/28/2020 15:27,1,1,160,3,1,Round,0,Med R,blue,10,2,1
351,Stevi,MA376I2,9/28/2020 15:27,1,1,160,3,1,Square,0,Med B,red,30,11,6
351,Stevi,MA376I2,9/28/2020 15:27,1,1,160,3,1,Square,0,Med B,blue,10,9,9
351,Stevi,MA376I2,9/28/2020 15:27,1,1,160,3,3,Round,0,Med R,red,30,4,4
351,Stevi,MA376I2,9/28/2020 15:27,1,1,160,3,3,Square,0,Med B,red,30,9,5
351,Stevi,MA376I2,9/28/2020 15:27,1,2,280,3,1,Round,0,Med R,red,20,12,10
351,Stevi,MA376I2,9/28/2020 15:27,1,2,280,3,1,Round,0,Med R,blue,20,7,2
351,Stevi,MA376I2,9/28/2020 15:27,1,2,280,3,1,Square,0,Med B,red,20,8,4
351,Stevi,MA376I2,9/28/2020 15:27,1,2,280,3,1,Square,0,Med B,blue,20,13,11
351,Stevi,MA376I2,9/28/2020 15:27,1,2,280,3,3,Round,0,Med R,red,20,1,1
351,Stevi,MA376I2,9/28/2020 15:27,1,2,280,3,3,Round,0,Med R,blue,20,1,1
351,Stevi,MA376I2,9/28/2020 15:27,1,2,280,3,3,Square,0,Med B,red,20,6,5
351,Stevi,MA376I2,9/28/2020 15:27,1,2,280,3,3,Square,0,Med B,blue,20,7,6
351,Stevi,MA376I2,9/28/2020 15:27,1,3,410,3,1,Square,0,Med B,red,10,3,2
351,Stevi,MA376I2,9/28/2020 15:27,1,3,410,3,1,Square,0,Med B,blue,50,27,23
351,Stevi,MA376I2,9/28/2020 15:27,1,3,410,3,3,Round,0,Med R,red,10,1,1
351,Stevi,MA376I2,9/28/2020 15:27,1,3,410,3,3,Square,0,Med B,red,10,1,1
351,Stevi,MA376I2,9/28/2020 15:27,1,3,410,3,3,Square,0,Med B,blue,50,12,12
351,Stevi,MA376I2,9/28/2020 15:27,1,3,410,3,1,Square,1,Med B,red,10,10,6
351,Stevi,MA376I2,9/28/2020 15:27,1,3,410,3,1,Square,1,Med B,blue,50,17,15
352,Man,MA376I2,9/28/2020 18:46,1,1,160,3,1,Round,0,Med R,red,30,15,14
352,Man,MA376I2,9/28/2020 18:46,1,1,160,3,1,Round,0,Med R,blue,10,3,3
352,Man,MA376I2,9/28/2020 18:46,1,1,160,3,1,Square,0,Med B,red,30,15,11
352,Man,MA376I2,9/28/2020 18:46,1,1,160,3,1,Square,0,Med B,blue,10,6,5
352,Man,MA376I2,9/28/2020 18:46,1,1,160,3,3,Round,0,Med R,red,30,1,1
352,Man,MA376I2,9/28/2020 18:46,1,1,160,3,3,Square,0,Med B,red,30,5,4
352,Man,MA376I2,9/28/2020 18:46,1,1,160,3,3,Square,0,Med B,blue,10,2,2
352,Man,MA376I2,9/28/2020 18:46,1,2,280,3,1,Round,0,Med R,red,20,14,13
352,Man,MA376I2,9/28/2020 18:46,1,2,280,3,1,Round,0,Med R,blue,20,8,6
352,Man,MA376I2,9/28/2020 18:46,1,2,280,3,1,Square,0,Med B,red,20,10,6
352,Man,MA376I2,9/28/2020 18:46,1,2,280,3,1,Square,0,Med B,blue,20,11,9
352,Man,MA376I2,9/28/2020 18:46,1,2,280,3,3,Round,0,Med R,blue,20,2,2
352,Man,MA376I2,9/28/2020 18:46,1,2,280,3,3,Square,0,Med B,red,20,1,1
352,Man,MA376I2,9/28/2020 18:46,1,2,280,3,3,Square,0,Med B,blue,20,5,3
352,Man,MA376I2,9/28/2020 18:46,1,3,360,3,1,Round,0,Med R,red,10,1,1
352,Man,MA376I2,9/28/2020 18:46,1,3,360,3,1,Round,0,Med R,blue,50,26,18
352,Man,MA376I2,9/28/2020 18:46,1,3,360,3,3,Round,0,Med R,blue,50,7,3
352,Man,MA376I2,9/28/2020 18:46,1,3,360,3,1,Round,1,Med R,red,10,7,6
352,Man,MA376I2,9/28/2020 18:46,1,3,360,3,1,Round,1,Med R,blue,50,24,14
352,Man,MA376I2,9/28/2020 18:46,1,3,360,3,3,Round,1,Med R,red,10,3,3
352,Man,MA376I2,9/28/2020 18:46,1,3,360,3,3,Round,1,Med R,blue,50,18,15
353,shuttdown,MA376,9/28/2020 22:33,1,1,157,2,1,Round,0,Med R,red,30,19,15
353,shuttdown,MA376,9/28/2020 22:33,1,1,157,2,1,Round,0,Med R,blue,10,2,0
353,shuttdown,MA376,9/28/2020 22:33,1,1,157,2,1,Round,0,Med R,red,30,13,11
353,shuttdown,MA376,9/28/2020 22:33,1,1,157,2,1,Round,0,Med R,blue,10,9,4
353,shuttdown,MA376,9/28/2020 22:33,1,1,157,2,3,Round,0,Med R,red,30,1,1
353,shuttdown,MA376,9/28/2020 22:33,1,1,157,2,3,Round,0,Med R,blue,10,3,2
353,shuttdown,MA376,9/28/2020 22:33,1,1,157,2,3,Round,0,Med R,red,30,4,3
353,shuttdown,MA376,9/28/2020 22:33,1,1,157,2,3,Round,0,Med R,blue,10,5,3
353,shuttdown,MA376,9/28/2020 22:33,1,2,97,2,1,Round,0,Med R,red,20,16,13
353,shuttdown,MA376,9/28/2020 22:33,1,2,97,2,1,Round,0,Med R,blue,20,4,3
353,shuttdown,MA376,9/28/2020 22:33,1,2,97,2,1,Round,0,Med R,red,20,8,6
353,shuttdown,MA376,9/28/2020 22:33,1,2,97,2,1,Round,0,Med R,blue,20,12,10
353,shuttdown,MA376,9/28/2020 22:33,1,2,97,2,2,Square,0,Med B,blue,20,1,1
353,shuttdown,MA376,9/28/2020 22:33,1,2,97,2,2,Square,0,Med B,red,20,1,1
353,shuttdown,MA376,9/28/2020 22:33,1,2,97,2,2,Square,0,Med B,blue,20,6,6
353,shuttdown,MA376,9/28/2020 22:33,1,3,277,2,1,Round,0,Med R,red,10,10,8
353,shuttdown,MA376,9/28/2020 22:33,1,3,277,2,1,Round,0,Med R,blue,50,19,12
353,shuttdown,MA376,9/28/2020 22:33,1,3,277,2,1,Round,0,Med R,blue,50,30,19
353,shuttdown,MA376,9/28/2020 22:33,1,3,277,2,2,Square,0,Med B,red,10,2,1
353,shuttdown,MA376,9/28/2020 22:33,1,3,277,2,2,Square,0,Med B,blue,50,16,11
353,shuttdown,MA376,9/28/2020 22:33,1,3,277,2,2,Square,0,Med B,red,10,2,1
353,shuttdown,MA376,9/28/2020 22:33,1,3,277,2,2,Square,0,Med B,blue,50,12,8
354,djuzh554,MA376I2,9/29/2020 8:01,1,1,160,3,1,Round,0,Med R,red,30,20,14
354,djuzh554,MA376I2,9/29/2020 8:01,1,1,160,3,1,Round,0,Med R,blue,10,2,0
354,djuzh554,MA376I2,9/29/2020 8:01,1,1,160,3,1,Square,0,Med B,red,30,14,10
354,djuzh554,MA376I2,9/29/2020 8:01,1,1,160,3,1,Square,0,Med B,blue,10,8,4
354,djuzh554,MA376I2,9/29/2020 8:01,1,1,160,3,3,Round,0,Med R,red,30,3,3
354,djuzh554,MA376I2,9/29/2020 8:01,1,1,160,3,3,Round,0,Med R,blue,10,2,1
354,djuzh554,MA376I2,9/29/2020 8:01,1,1,160,3,3,Square,0,Med B,red,30,4,3
354,djuzh554,MA376I2,9/29/2020 8:01,1,1,160,3,3,Square,0,Med B,blue,10,6,5
354,djuzh554,MA376I2,9/29/2020 8:01,1,2,280,3,1,Round,0,Med R,red,20,14,12
354,djuzh554,MA376I2,9/29/2020 8:01,1,2,280,3,1,Round,0,Med R,blue,20,7,6
354,djuzh554,MA376I2,9/29/2020 8:01,1,2,280,3,1,Square,0,Med B,red,20,9,5
354,djuzh554,MA376I2,9/29/2020 8:01,1,2,280,3,1,Square,0,Med B,blue,20,12,11
354,djuzh554,MA376I2,9/29/2020 8:01,1,2,280,3,3,Round,0,Med R,red,20,2,2
354,djuzh554,MA376I2,9/29/2020 8:01,1,2,280,3,3,Square,0,Med B,red,20,1,1
354,djuzh554,MA376I2,9/29/2020 8:01,1,2,280,3,3,Square,0,Med B,blue,20,3,3
354,djuzh554,MA376I2,9/29/2020 8:01,1,3,410,3,1,Square,0,Med B,red,10,4,4
354,djuzh554,MA376I2,9/29/2020 8:01,1,3,410,3,1,Square,0,Med B,blue,50,26,18
354,djuzh554,MA376I2,9/29/2020 8:01,1,3,410,3,3,Round,0,Med R,blue,50,4,3
354,djuzh554,MA376I2,9/29/2020 8:01,1,3,410,3,3,Square,0,Med B,blue,50,15,13
354,djuzh554,MA376I2,9/29/2020 8:01,1,3,410,3,1,Square,1,Med B,red,10,7,6
354,djuzh554,MA376I2,9/29/2020 8:01,1,3,410,3,1,Square,1,Med B,blue,50,19,16
355,BLUE,MA376,9/29/2020 9:04,1,1,160,3,1,Round,0,Med R,red,30,18,13
355,BLUE,MA376,9/29/2020 9:04,1,1,160,3,1,Round,0,Med R,blue,10,4,4
355,BLUE,MA376,9/29/2020 9:04,1,1,160,3,1,Square,0,Med B,red,30,13,9
355,BLUE,MA376,9/29/2020 9:04,1,1,160,3,1,Square,0,Med B,blue,10,6,3
355,BLUE,MA376,9/29/2020 9:04,1,1,160,3,3,Round,0,Med R,red,30,5,4
355,BLUE,MA376,9/29/2020 9:04,1,1,160,3,3,Round,0,Med R,blue,10,1,1
355,BLUE,MA376,9/29/2020 9:04,1,1,160,3,3,Square,0,Med B,red,30,7,4
355,BLUE,MA376,9/29/2020 9:04,1,1,160,3,3,Square,0,Med B,blue,10,2,2
355,BLUE,MA376,9/29/2020 9:04,1,2,280,3,1,Round,0,Med R,red,20,17,13
355,BLUE,MA376,9/29/2020 9:04,1,2,280,3,1,Round,0,Med R,blue,20,5,3
355,BLUE,MA376,9/29/2020 9:04,1,2,280,3,1,Square,0,Med B,red,20,8,3
355,BLUE,MA376,9/29/2020 9:04,1,2,280,3,1,Square,0,Med B,blue,20,13,11
355,BLUE,MA376,9/29/2020 9:04,1,2,280,3,3,Square,0,Med B,red,20,4,4
355,BLUE,MA376,9/29/2020 9:04,1,2,280,3,3,Square,0,Med B,blue,20,6,6
355,BLUE,MA376,9/29/2020 9:04,1,3,210,3,3,Square,1,Med B,red,10,2,1
355,BLUE,MA376,9/29/2020 9:04,1,3,210,3,3,Square,1,Med B,blue,50,16,15
355,BLUE,MA376,9/29/2020 9:04,1,3,210,3,3,Square,1,Med B,red,10,1,1
355,BLUE,MA376,9/29/2020 9:04,1,3,210,3,3,Square,1,Med B,blue,50,3,3
355,BLUE,MA376,9/29/2020 9:04,1,3,210,3,1,Square,1,Med B,red,10,5,3
355,BLUE,MA376,9/29/2020 9:04,1,3,210,3,1,Square,1,Med B,blue,50,25,22
355,BLUE,MA376,9/29/2020 9:04,1,3,210,3,1,Round,1,Med R,red,10,6,5
355,BLUE,MA376,9/29/2020 9:04,1,3,210,3,1,Round,1,Med R,blue,50,24,10
356,Alex,MA376Practic,9/29/2020 10:53,1,1,130,0,1,Round,0,Med R,red,30,18,11
356,Alex,MA376Practic,9/29/2020 10:53,1,1,130,0,1,Square,0,Med B,red,30,11,5
356,Alex,MA376Practic,9/29/2020 10:53,1,1,130,0,1,Square,0,Med B,blue,10,3,3
356,Alex,MA376Practic,9/29/2020 10:53,1,1,130,0,2,Round,0,Med R,red,30,7,6
356,Alex,MA376Practic,9/29/2020 10:53,1,1,130,0,2,Round,0,Med R,blue,10,3,1
356,Alex,MA376Practic,9/29/2020 10:53,1,1,130,0,2,Square,0,Med B,red,30,7,3
356,Alex,MA376Practic,9/29/2020 10:53,1,1,130,0,2,Square,0,Med B,blue,10,2,1
357,Alex,MA376Practic,9/29/2020 10:55,1,1,160,3,1,Square,0,Med B,red,30,19,9
357,Alex,MA376Practic,9/29/2020 10:55,1,1,160,3,1,Square,0,Med B,blue,10,2,0
357,Alex,MA376Practic,9/29/2020 10:55,1,1,160,3,1,Square,0,Med B,red,30,10,7
357,Alex,MA376Practic,9/29/2020 10:55,1,1,160,3,1,Square,0,Med B,blue,10,7,5
357,Alex,MA376Practic,9/29/2020 10:55,1,1,160,3,2,Round,0,Med R,red,30,6,6
357,Alex,MA376Practic,9/29/2020 10:55,1,1,160,3,2,Round,0,Med R,blue,10,4,2
357,Alex,MA376Practic,9/29/2020 10:55,1,1,160,3,2,Round,0,Med R,red,30,8,8
357,Alex,MA376Practic,9/29/2020 10:55,1,1,160,3,2,Round,0,Med R,blue,10,4,3
357,Alex,MA376Practic,9/29/2020 10:55,1,2,100,3,1,Square,0,Med B,red,20,16,10
357,Alex,MA376Practic,9/29/2020 10:55,1,2,100,3,1,Square,0,Med B,blue,20,2,2
357,Alex,MA376Practic,9/29/2020 10:55,1,2,100,3,1,Square,0,Med B,red,20,6,4
357,Alex,MA376Practic,9/29/2020 10:55,1,2,100,3,1,Square,0,Med B,blue,20,11,9
357,Alex,MA376Practic,9/29/2020 10:55,1,2,100,3,2,Round,0,Med R,red,20,3,2
357,Alex,MA376Practic,9/29/2020 10:55,1,2,100,3,2,Round,0,Med R,blue,20,6,5
357,Alex,MA376Practic,9/29/2020 10:55,1,2,100,3,2,Round,0,Med R,red,20,5,4
357,Alex,MA376Practic,9/29/2020 10:55,1,2,100,3,2,Round,0,Med R,blue,20,5,4
357,Alex,MA376Practic,9/29/2020 10:55,1,3,100,3,1,Square,0,Med B,red,10,11,6
357,Alex,MA376Practic,9/29/2020 10:55,1,3,100,3,1,Square,0,Med B,blue,50,17,14
357,Alex,MA376Practic,9/29/2020 10:55,1,3,100,3,1,Square,0,Med B,red,10,3,3
357,Alex,MA376Practic,9/29/2020 10:55,1,3,100,3,1,Square,0,Med B,blue,50,26,20
357,Alex,MA376Practic,9/29/2020 10:55,1,3,100,3,2,Round,0,Med R,red,10,1,0
357,Alex,MA376Practic,9/29/2020 10:55,1,3,100,3,2,Round,0,Med R,blue,50,9,6
357,Alex,MA376Practic,9/29/2020 10:55,1,3,100,3,2,Round,0,Med R,red,10,1,1
357,Alex,MA376Practic,9/29/2020 10:55,1,3,100,3,2,Round,0,Med R,blue,50,12,7
357,Alex,MA376Practic,9/29/2020 10:55,1,3,100,3,3,Round,0,Med R,blue,50,1,0
357,Alex,MA376Practic,9/29/2020 10:55,1,3,100,3,3,Square,0,Med B,blue,50,4,3
358,Rory,MA376,9/29/2020 10:57,1,1,160,3,1,Round,0,Med R,red,30,15,14
358,Rory,MA376,9/29/2020 10:57,1,1,160,3,1,Round,0,Med R,blue,10,1,1
358,Rory,MA376,9/29/2020 10:57,1,1,160,3,1,Round,0,Med R,red,30,12,10
358,Rory,MA376,9/29/2020 10:57,1,1,160,3,1,Round,0,Med R,blue,10,9,7
358,Rory,MA376,9/29/2020 10:57,1,1,160,3,2,Round,0,Med R,red,30,6,4
358,Rory,MA376,9/29/2020 10:57,1,1,160,3,2,Round,0,Med R,blue,10,2,2
358,Rory,MA376,9/29/2020 10:57,1,1,160,3,2,Square,0,Med B,red,30,3,2
358,Rory,MA376,9/29/2020 10:57,1,2,221,0,1,Round,0,Med R,red,20,6,6
358,Rory,MA376,9/29/2020 10:57,1,2,221,0,1,Round,0,Med R,blue,20,14,6
358,Rory,MA376,9/29/2020 10:57,1,2,221,0,2,Round,0,Med R,red,20,5,4
358,Rory,MA376,9/29/2020 10:57,1,2,221,0,2,Round,0,Med R,blue,20,8,5
358,Rory,MA376,9/29/2020 10:57,1,2,221,0,2,Square,0,Med B,red,20,4,0
358,Rory,MA376,9/29/2020 10:57,1,2,221,0,2,Square,0,Med B,blue,20,8,6
358,Rory,MA376,9/29/2020 10:57,1,2,221,0,1,Square,1,Med B,red,20,14,8
358,Rory,MA376,9/29/2020 10:57,1,2,221,0,1,Square,1,Med B,blue,20,2,2
359,Henry123,MA376,9/29/2020 10:57,1,1,160,3,1,Round,0,Med R,red,30,15,13
359,Henry123,MA376,9/29/2020 10:57,1,1,160,3,1,Round,0,Med R,blue,10,2,1
359,Henry123,MA376,9/29/2020 10:57,1,1,160,3,1,Square,0,Med B,red,30,12,6
359,Henry123,MA376,9/29/2020 10:57,1,1,160,3,1,Square,0,Med B,blue,10,8,8
359,Henry123,MA376,9/29/2020 10:57,1,1,160,3,2,Square,0,Med B,red,30,9,4
359,Henry123,MA376,9/29/2020 10:57,1,1,160,3,2,Square,0,Med B,red,30,11,7
359,Henry123,MA376,9/29/2020 10:57,1,1,160,3,2,Square,0,Med B,blue,10,1,1
359,Henry123,MA376,9/29/2020 10:57,1,2,100,3,1,Round,0,Med R,red,20,15,12
359,Henry123,MA376,9/29/2020 10:57,1,2,100,3,1,Round,0,Med R,blue,20,3,2
359,Henry123,MA376,9/29/2020 10:57,1,2,100,3,1,Square,0,Med B,red,20,8,5
359,Henry123,MA376,9/29/2020 10:57,1,2,100,3,1,Square,0,Med B,blue,20,12,9
359,Henry123,MA376,9/29/2020 10:57,1,2,100,3,2,Square,0,Med B,red,20,2,1
359,Henry123,MA376,9/29/2020 10:57,1,2,100,3,2,Square,0,Med B,blue,20,6,5
359,Henry123,MA376,9/29/2020 10:57,1,2,100,3,2,Square,0,Med B,red,20,2,2
359,Henry123,MA376,9/29/2020 10:57,1,2,100,3,2,Square,0,Med B,blue,20,5,4
359,Henry123,MA376,9/29/2020 10:57,1,3,83,3,1,Square,0,Med B,blue,50,7,1
359,Henry123,MA376,9/29/2020 10:57,1,3,230,3,1,Round,0,Med R,red,10,4,3
359,Henry123,MA376,9/29/2020 10:57,1,3,230,3,1,Round,0,Med R,blue,50,26,14
359,Henry123,MA376,9/29/2020 10:57,1,3,230,3,2,Square,0,Med B,red,10,3,3
359,Henry123,MA376,9/29/2020 10:57,1,3,230,3,2,Square,0,Med B,blue,50,17,12
359,Henry123,MA376,9/29/2020 10:57,1,3,230,3,2,Square,0,Med B,red,10,1,1
359,Henry123,MA376,9/29/2020 10:57,1,3,230,3,2,Square,0,Med B,blue,50,12,9
359,Henry123,MA376,9/29/2020 10:57,1,3,230,3,3,Round,0,Med R,blue,50,1,1
359,Henry123,MA376,9/29/2020 10:57,1,3,230,3,3,Round,0,Med R,blue,50,1,0
359,Henry123,MA376,9/29/2020 10:57,1,3,230,3,1,Round,1,Med R,red,10,4,3
359,Henry123,MA376,9/29/2020 10:57,1,3,230,3,1,Round,1,Med R,blue,50,15,13
360,Rory,MA376,9/29/2020 10:59,1,1,160,3,1,Round,0,Med R,red,30,21,16
360,Rory,MA376,9/29/2020 10:59,1,1,160,3,1,Round,0,Med R,blue,10,1,1
360,Rory,MA376,9/29/2020 10:59,1,1,160,3,1,Round,0,Med R,red,30,11,8
360,Rory,MA376,9/29/2020 10:59,1,1,160,3,1,Round,0,Med R,blue,10,10,9
360,Rory,MA376,9/29/2020 10:59,1,1,160,3,3,Square,0,Med B,red,30,6,6
360,Rory,MA376,9/29/2020 10:59,1,2,280,3,1,Round,0,Med R,red,20,14,11
360,Rory,MA376,9/29/2020 10:59,1,2,280,3,1,Round,0,Med R,blue,20,8,5
360,Rory,MA376,9/29/2020 10:59,1,2,280,3,1,Round,0,Med R,red,20,8,7
360,Rory,MA376,9/29/2020 10:59,1,2,280,3,1,Round,0,Med R,blue,20,13,9
360,Rory,MA376,9/29/2020 10:59,1,2,280,3,3,Round,0,Med R,blue,20,3,1
360,Rory,MA376,9/29/2020 10:59,1,2,280,3,3,Square,0,Med B,red,20,2,2
360,Rory,MA376,9/29/2020 10:59,1,2,280,3,3,Square,0,Med B,blue,20,7,5
360,Rory,MA376,9/29/2020 10:59,1,3,280,3,1,Round,0,Med R,red,10,8,7
360,Rory,MA376,9/29/2020 10:59,1,3,280,3,1,Round,0,Med R,blue,50,19,11
360,Rory,MA376,9/29/2020 10:59,1,3,280,3,1,Round,0,Med R,red,10,1,1
360,Rory,MA376,9/29/2020 10:59,1,3,280,3,1,Round,0,Med R,blue,50,18,11
360,Rory,MA376,9/29/2020 10:59,1,3,280,3,2,Square,0,Med B,red,10,1,1
360,Rory,MA376,9/29/2020 10:59,1,3,280,3,2,Square,0,Med B,blue,50,13,12
360,Rory,MA376,9/29/2020 10:59,1,3,280,3,2,Square,0,Med B,red,10,1,1
360,Rory,MA376,9/29/2020 10:59,1,3,280,3,2,Square,0,Med B,blue,50,18,16
361,Rory,MA376,9/29/2020 11:00,2,1,462,0,2,Round,0,Med R,purple,20,9,6
361,Rory,MA376,9/29/2020 11:00,2,1,462,0,2,Square,0,Med B,purple,20,12,8
362,Henry123,MA376,9/29/2020 11:00,2,1,120,3,4,Round,0,Med R,purple,20,6,4
362,Henry123,MA376,9/29/2020 11:00,2,1,120,3,4,Round,0,Med R,purple,20,11,8
362,Henry123,MA376,9/29/2020 11:00,2,1,120,3,3,Square,0,Med B,purple,20,6,5
362,Henry123,MA376,9/29/2020 11:00,2,1,120,3,3,Square,0,Med B,purple,20,4,3
362,Henry123,MA376,9/29/2020 11:00,2,2,180,3,4,Round,0,Med R,purple,20,12,9
362,Henry123,MA376,9/29/2020 11:00,2,2,180,3,4,Round,0,Med R,purple,20,21,15
362,Henry123,MA376,9/29/2020 11:00,2,2,180,3,3,Square,0,Med B,purple,20,12,8
362,Henry123,MA376,9/29/2020 11:00,2,2,180,3,3,Square,0,Med B,purple,20,10,8
362,Henry123,MA376,9/29/2020 11:00,2,3,90,3,4,Round,0,Med R,purple,30,25,19
362,Henry123,MA376,9/29/2020 11:00,2,3,90,3,4,Round,0,Med R,purple,30,35,25
362,Henry123,MA376,9/29/2020 11:00,2,3,90,3,3,Square,0,Med B,purple,30,20,13
362,Henry123,MA376,9/29/2020 11:00,2,3,90,3,3,Square,0,Med B,purple,30,17,13
362,Henry123,MA376,9/29/2020 11:00,2,4,195,3,4,Round,0,Med R,purple,35,36,26
362,Henry123,MA376,9/29/2020 11:00,2,4,195,3,4,Round,0,Med R,purple,35,51,36
362,Henry123,MA376,9/29/2020 11:00,2,4,195,3,3,Square,0,Med B,purple,35,35,24
362,Henry123,MA376,9/29/2020 11:00,2,4,195,3,3,Square,0,Med B,purple,35,25,19
362,Henry123,MA376,9/29/2020 11:00,2,5,360,3,4,Round,0,Med R,purple,55,56,39
362,Henry123,MA376,9/29/2020 11:00,2,5,360,3,4,Round,0,Med R,purple,55,74,57
362,Henry123,MA376,9/29/2020 11:00,2,5,360,3,3,Square,0,Med B,purple,55,57,36
362,Henry123,MA376,9/29/2020 11:00,2,5,360,3,3,Square,0,Med B,purple,55,39,28
363,Rory,MA376,9/29/2020 11:02,2,1,477,2,4,Round,0,Med R,purple,20,13,11
363,Rory,MA376,9/29/2020 11:02,2,1,477,2,4,Square,0,Med B,purple,20,11,8
363,Rory,MA376,9/29/2020 11:02,2,2,357,2,4,Round,0,Med R,purple,20,25,21
363,Rory,MA376,9/29/2020 11:02,2,2,357,2,4,Square,0,Med B,purple,20,24,14
363,Rory,MA376,9/29/2020 11:02,2,2,357,2,1,Round,0,Med R,purple,20,1,1
363,Rory,MA376,9/29/2020 11:02,2,2,357,2,1,Square,0,Med B,purple,20,4,3
363,Rory,MA376,9/29/2020 11:02,2,3,267,2,4,Round,0,Med R,purple,30,43,35
363,Rory,MA376,9/29/2020 11:02,2,3,267,2,4,Square,0,Med B,purple,30,42,24
363,Rory,MA376,9/29/2020 11:02,2,3,267,2,1,Round,0,Med R,purple,30,1,1
363,Rory,MA376,9/29/2020 11:02,2,3,267,2,1,Square,0,Med B,purple,30,4,3
363,Rory,MA376,9/29/2020 11:02,2,3,267,2,2,Round,0,Med R,purple,30,2,2
363,Rory,MA376,9/29/2020 11:02,2,3,267,2,2,Round,0,Med R,purple,30,6,4
363,Rory,MA376,9/29/2020 11:02,2,4,372,2,4,Round,0,Med R,purple,35,63,50
363,Rory,MA376,9/29/2020 11:02,2,4,372,2,4,Square,0,Med B,purple,35,62,34
363,Rory,MA376,9/29/2020 11:02,2,4,372,2,1,Round,0,Med R,purple,35,1,1
363,Rory,MA376,9/29/2020 11:02,2,4,372,2,1,Square,0,Med B,purple,35,4,3
363,Rory,MA376,9/29/2020 11:02,2,4,372,2,2,Round,0,Med R,purple,35,3,2
363,Rory,MA376,9/29/2020 11:02,2,4,372,2,2,Round,0,Med R,purple,35,17,14
363,Rory,MA376,9/29/2020 11:02,2,5,537,2,4,Round,0,Med R,purple,55,94,72
363,Rory,MA376,9/29/2020 11:02,2,5,537,2,4,Square,0,Med B,purple,55,89,45
363,Rory,MA376,9/29/2020 11:02,2,5,537,2,1,Round,0,Med R,purple,55,2,2
363,Rory,MA376,9/29/2020 11:02,2,5,537,2,1,Square,0,Med B,purple,55,5,3
363,Rory,MA376,9/29/2020 11:02,2,5,537,2,2,Round,0,Med R,purple,55,5,4
363,Rory,MA376,9/29/2020 11:02,2,5,537,2,2,Round,0,Med R,purple,55,37,33
364,Rory,MA376,9/29/2020 11:04,2,1,480,3,4,Round,0,Med R,purple,20,10,10
364,Rory,MA376,9/29/2020 11:04,2,1,480,3,4,Round,0,Med R,purple,20,11,10
364,Rory,MA376,9/29/2020 11:04,2,2,360,3,4,Round,0,Med R,purple,20,21,18
364,Rory,MA376,9/29/2020 11:04,2,2,360,3,4,Round,0,Med R,purple,20,24,22
364,Rory,MA376,9/29/2020 11:04,2,3,450,3,4,Round,0,Med R,purple,30,37,31
364,Rory,MA376,9/29/2020 11:04,2,3,450,3,4,Round,0,Med R,purple,30,39,35
364,Rory,MA376,9/29/2020 11:04,2,3,450,3,1,Round,0,Med R,purple,30,4,2
364,Rory,MA376,9/29/2020 11:04,2,3,450,3,1,Round,0,Med R,purple,30,3,2
364,Rory,MA376,9/29/2020 11:04,2,4,555,3,4,Round,0,Med R,purple,35,55,48
364,Rory,MA376,9/29/2020 11:04,2,4,555,3,4,Round,0,Med R,purple,35,58,51
364,Rory,MA376,9/29/2020 11:04,2,4,555,3,1,Round,0,Med R,purple,35,5,3
364,Rory,MA376,9/29/2020 11:04,2,4,555,3,1,Round,0,Med R,purple,35,5,3
